PROVIDER NAME,EMIRATE,PROVIDER TYPE,AREA,ADDRESS,TELEPHONE,lat,lon
Dubai London Clinic Garhoud (Festival Br) - Dubai,DXB,DAY SURGERY CENTER,,"Festival City Ground Floor - Power Centre - Opp Costa Coffee
PO Box 23416",97143955455,25.222134,55.352973
Emirates Hospital Day Surgery and Medical Center (Motor City) Dubai,DXB,DAY SURGERY CENTER,,"Honsho St., Opp to Dubai Kartdrome, Motor City, Dubai",97148716900,25.044796,55.241446
Emirates Integra Medical and Surgery Centre (DHCC) - Dubai,DXB,DAY SURGERY CENTER,,"Room 09r6/09r7-Ground Floor, Room 1027-1st Floor, Dubai",97144343966,25.234195,55.318635
Eye Consultants (Oud Metha R.)  Dubai,DXB,DAY SURGERY CENTER,,"Al Razi Building 64, Block C, 1st Floor, Healthcare City, Oud Metha Road, Dubai UAE - Dubai",97144211299,25.234377,55.319214
Health Bay Day Surgery Center (Umm Suqeim 2) Dubai,DXB,DAY SURGERY CENTER,,"Villa 977, Al Wasl Road, Umm Suqeim 2, Dubai",97143487140,25.147846,55.210988
Healthhub Br of Alfuttaim Health Care Single Person Company LLC (Dubai Festival City) Dubai,DXB,DAY SURGERY CENTER,,"Festival City Mall, Next to IKEA, Ground Floor, Dubai Festival City, Dubai",97145967100,25.221693,55.352973
Imperial Healthcare Institute - Dubai,DXB,DAY SURGERY CENTER,,"PO Box: 505133,Dubai Healthcare City",97144393737,25.231515,55.326526
Kings College Hospital London Medical Centre - Dubai,DXB,DAY SURGERY CENTER,,"Al Kharbash Building, 2nd Floor, Billqetair street (Former 7B street), Umm Seqeim 1, Dubai",97143789555,25.162365,55.210316
Laser Eye Care and Research Center (Dubai Healthcare City) -Dubai,DXB,DAY SURGERY CENTER,,"Office No .402, B block ,
 Building No.27,
 Dubai health care city,
 Duabi, UAE",97143622955,25.231505,55.326523
MAWI DAY SURGICAL CENTER (UMM SUQUEIM 1) DUBAI,DXB,DAY SURGERY CENTER,,"7B Street, UMM SUQUEIM 1, JUMEIRAH 3, DUBAI",97143855566,25.17187,55.2188
MUBADALA HEALTH MEDICAL AND SURGICAL LLC ( JUMEIRAH) DUBAI,DXB,DAY SURGERY CENTER,JUMEIRA THIRD,"SUNSET MALL, JUMEIRAH-3, DUBAI UAE",97123116000,25.18373226,55.22613303
Magrabi Eye Hospital (Dubai Healthcare City) Dubai,DXB,DAY SURGERY CENTER,UMM HURAIR SECOND,"Dubai Healthcare City, Al Razi Bldg. #64, Blk E, 2nd Flr. #2038",97144370606,25.234275,55.319225
Medcare Dr Saeed Al Shaikh Gastro And Obesity (Br Of Medcare Hospital LLC) Dubai,DXB,DAY SURGERY CENTER,,"AL MATLOUB BUILDING, SHOW ROOM 1 2 3, Dubai
SHEIKH ZAYED ROAD, AL SAFA - 1",97144079100,0.00,0.00
Medcare Eye Center (Al Safa 1) Dubai,DXB,DAY SURGERY CENTER,AL SAFA FIRST,"Mathloob Buidling, Block F, First Floor, Shk Zayed Road, Dubai",97143807333,25.178506,55.246644
Medcare Medical Center Al Barsha - Dubai,DXB,DAY SURGERY CENTER,AL BARSHA FIRST,"1st street, Trio Building, Near Grandiose Stores, Dubai, UAE",97143255015,25.1109074,55.1248873
Mediclinic Deira Cinic Br of Mediclinic Clinics Investment,DXB,DAY SURGERY CENTER,,"City Centre Officer Building, Port Saeed, Adjacent to Pullman Hotel, Dubai, UAE  T 04-6055999",97142052894,25.251212,55.334691
Mediclinic Dubai Mall Medical Centre (Day Surgery) (Downtown) Dubai,DXB,DAY SURGERY CENTER,,"Level 7, Fashoin Parking, The Dubai Mall, Dubai P.O. Box: 282890",97144495111,25.197097,55.279094
Moorfields Eye Hospital (Dubai Healthcare City) Dubai,DXB,DAY SURGERY CENTER,,"Dubai Healtcare City, Dist. 1, Al Razi Bldg. 64, Block E, Floor 3",97144297888,25.234181,55.318973
New Vision Eye Center  - Dubai,DXB,DAY SURGERY CENTER,,"P. O. Box: 56737,
Dubai Healthcare City,
Dubai, UAE.",97144519595,25.233963,55.318244
North American Lasik and Eye Surgery Center- Dubai,DXB,DAY SURGERY CENTER,,Al Wasl Rd. Dubai,97143447766,25.225308,55.265667
Professor Sakla Spanish Eye Clinic (Umm Al Sheif) Dubai,DXB,DAY SURGERY CENTER,,McLaren Building - 119 Sheikh Zayed Rd - Dubai,97143243244,25.1319258,55.212016
Quironsalud Barcelona Ophthalmological Institute- Dubai,DXB,DAY SURGERY CENTER,,"Villa 1187, 304 Al Wasl Road, Umm Al Sheif District, Dubai",97143422228,25.128709,55.195884
SHAMMA CLINIC BY NOVOMED LLC,DXB,DAY SURGERY CENTER,,"10C Street Villa 41, Jumeriah 1, Dubai",97143498800,25.229126,55.262256
SWIFT DAY SURGICAL CENTER LLC (JUMEIRAH) DUBAI,DXB,DAY SURGERY CENTER,,"VILLA 05, NEAR TOWN CENTRE, JUMEIRAH BEACH SREET",97143859610,25.2147,55.2505
ULTRALASIK EYE CENTER FZ LLC - DUBAI,DXB,DAY SURGERY CENTER,,"Ibn Sina 27
RIYADH ST",97145572472,27.2046,77.4977
Airis Imaging and Diagnostic Centre LLC -  Dubai,DXB,DIAGNOSTICS,,"Al Nahda 1, Opposite NMC Speciality Hospital, Al Shamsi Building, Near Mega Mart Supermarket, Dubai",97148525916,25.292,55.3655
Al Borg Laboratory - Dubai,DXB,DIAGNOSTICS,AL MURAQQABAT,"Century Building 21, Abu Baker Al Siddique Road, Next to Hamarain Centre, Al Muraqqabat, Deira, Dubai, Toll Free: 800252674",97142977780,25.265685,55.329847
Al Diyafa Medical Diagnostic Centre - Dubai,DXB,DIAGNOSTICS,AL BADA'A,"P.O. Box: 24544, Al Diyafa Road, Satwa Above Sedar Showroom Flat # 205, Dubai",97143457100,25.223578,55.263977
Al Etihad Diagnostic Centre- Dubai,DXB,DIAGNOSTICS,AL SAFA SECOND,"Villa 875, Al Wasl Road, Al Safa 2
Al Manara Junction Umm Sequeim
P.O. Box: 15591, Dubai",97143952231,25.155418,55.216821
Allied Medical Centre - Dubai,DXB,DIAGNOSTICS,AL SATWA,"2nd December Street, Satwa, Dubai",97143328111,25.232931,55.281134
American Upright MRI (DIP 1) - Dubai,DXB,DIAGNOSTICS,,"Retail 01, RDK-1, Plot #598-1207, Dubai Investment Park-1,Dubai, UAE",97148853838,25.001128,55.168837
BioSytech Medical Laboratory - Dubai,DXB,DIAGNOSTICS,,P.O.Box: 49527 Villa 172 Mankhoul Road  Satwa Dubai,97143988567,25.240078,55.280685
Biohealth Diagnostic Center (Al Karama) - Dubai,DXB,DIAGNOSTICS,,"Um Hurrair Road, Zabeel Building Entrance # 3, Roem 107, Near Karama Post Office, Dubai",97143885828,25.238460866960583,55.30549921811147
Clinical Pathology Services,DXB,DIAGNOSTICS,,"AL QUOZ INDUSTRIAL AREA # 4, UMM SUQUEIM ROAD",97143883660,25.105346,55.229312
Deira City Medical Diagnostic Centre - Dubai,DXB,DIAGNOSTICS,,"M-05/06, Al Reem Towers|  Al Maktoum Road, Rigga Al Buteen | Deira-  Dubai P.O. Box: 43536",97142723555,25.271656,55.316592
Emirates Specialized laboratory - Dubai,DXB,DIAGNOSTICS,,"Al Wasal, Jumeirah, Dubai",97143486645,25.141808,55.206127
Freiburg Medical Laboratory Middle East - Dubai,DXB,DIAGNOSTICS,,"204,205,206,208-Al Kilaf Commercial Bldg#47, Sh. Khalifa Bin Zayed Road, Dubai",97143962227,25.252357,55.303319
GULF CARE DIAGNOSTIC CENTER (BUR DUBAI) DUBAI,DXB,DIAGNOSTICS,,"GROUND FLOOR, BAIT AL-WALEED BUILDING, KHALID BIN WALEED STREET, BUR DUBAI, DUBAI, UAE",971043278811,25.25977,55.29426
Ideal Diagnostic Centre - Dubai,DXB,DIAGNOSTICS,,"OFFICE 103, KHALID AL ATTAR BUILDING, ABOVE MAX SHOWROOM/ORANGE SUPERMARKET, OPP. BURJUMAN CENTRE",97143979255,25.255115,55.305285
KETONE CLINICAL LABORATORY (UMM AL SHEIF) DUBAI,DXB,DIAGNOSTICS,UMM AL SHEIF,"OFFICE 4, 1ST FLOOR, INDIGO SKY BUILDING, UMM AL SHEIF, DUBAI, UNITED ARAB EMIRATES",9748922499,25.126872,55.206057
MEDSOL  HISTOPATHOLOGY & SPECIALTY LABORATORY (RIGGA) DUBAI,DXB,DIAGNOSTICS,AL RIGGA,"2ND FLOOR, RIGGA BUSINESS CENTRE, AL RIGGA ROAD, DEIRA, DUBAI, UAE",97142309275,25.265331,55.321451
MEDSOL AL ABBAR LABORATORIES FOR RESEARCH & MEDICAL ANALYSIS (AL MANKHOUL) DUBAI,DXB,DIAGNOSTICS,MANKHOOL,"OFFICE 501, UBL BANK BLDG., BUR DUBAI, AL MANKHOUL, DUBAI, UAE",97143592641,25.255838,55.30185
MEDSOL DUBAI MEDICAL LABORATORY (AL RIGGA) DUBAI,DXB,DIAGNOSTICS,AL RIGGA,"2ND FLOOR, RIGGA BUSINESS CENTRE, AL RIGGA ROAD, DEIRA, DUBAI, UAE",97142309200,25.267916,55.307482
MODAWAH CLINICAL LABORATORY (AL QUOZ IND. FIRST) DUBAI,DXB,DIAGNOSTICS,AL QOUZE IND.FIRST,"OFFICE NO 9, ADEL MOHAMED ALI JASIM ALMARZOUQI BUILDING, AL QOUZ IND. FIRST, DUBAI, UAE",9718006632924,25.17125738,55.24208922
Medical Diagnostic & Imaging Centre Polyclinic (Medic) Dubai,DXB,DIAGNOSTICS,,"Medic Bldg. Khalid Bin Walid St, Mezzanine Floor, Dubai UAE",97143885000,25.252265,55.308292
Medinova Diagnostic Center - Dubai,DXB,DIAGNOSTICS,,"Medinova Diagnostic Center
P.O.Box 8703
Dubai, UAE",97143936396,25.259845,55.294179
Mega Scan Centre - Dubai,DXB,DIAGNOSTICS,,"Atrium Centre, Khaled Bin Al Waleed Street, Bur Dubai, Dubai",97143585888,25.1525,55.1756
NEUBERG DIAGNOSTICS MIDDLE EAST (PREV. MINERVA DIAGNOSTIC LABORATORY) (UMM HURAIR FIRST) DUBAI,DXB,DIAGNOSTICS,UMM HURAIR FIRST,"M-13, Umm Hurair Building, Al Zabeel Road, Karama, Dubai, UAE",97143343727,25.2475,55.30926
Optimum Diagnostic Clinic (Jumeira Lakes Tower) Dubai,DXB,DIAGNOSTICS,,"Jumeirah Lake Tower, cluster X, X3 Tower, 8th Floor, Flat 806 & 807, Dubai",97143605222,25.080866,55.152248
PH Diagnostics - Dubai,DXB,DIAGNOSTICS,,"Al Abbas Building - 1, First Floor, Khalid Bin Al Waleed Street, Bank St. Burdubai, Dubai",97143543350,25.255991,55.301183
PREMIER DIAGNOSTIC CENTER (ALMIZHAR 1) DUBAI,DXB,DIAGNOSTICS,AL MIZHAR FIRST,"BASEMENT, ARABIAN CENTER, AL KHAWANEEJ STREET, AL MIZHAR 1, DUBAI, UAE",97147070999,25.23427123,55.43519211
PREMIER DIAGNOSTIC CENTER - SALH ELDIN,DXB,DIAGNOSTICS,,"AL MUTEENA BUILDING, GROUND FLOOR, SALAHUDDIN STREET, Deira",97142208899,25.270526,55.323557
Proficiency Healthcare Diagnostic Laboratories - Dubai,DXB,DIAGNOSTICS,,"410, Yes Business Centre Building, Al Barsha 1, Dubai",97142776162,25.111579,55.206021
Resonance Imaging and Diagnostic Center (Umm Suqeim 2) Dubai,DXB,DIAGNOSTICS,,"VILLA NO. 1204, AL WASL, DUBAI",97142295550,0.00,0.00
Star Metropolis Clinical Laboratories & Health Services Middle East - Dubai,DXB,DIAGNOSTICS,,"802 - 803, Al Musalla Tower, 8th Floor, Bur, Dubai, UAE",97143231647,25.176081,55.244717
UNILABS MIDDLE EAST (JUMEIRAH) DUBAI,DXB,DIAGNOSTICS,,"111, Block B, Al Hudaiba Awards Buildings, Jumeirah - Dubai, UAE",9718645227,25.241013,55.271788
York Diagnostic Laboratories JLT - Dubai,DXB,DIAGNOSTICS,,"Jumeira Lakes Tower, Dubai UAE",97144327470,25.070012,55.140392
AL TADAWI SPECIALTY HOSPITAL LLC (AL GARHOUD) DUBAI,DXB,HOSPITAL,,"AL TADAWI HOSPITAL BUILDING, UM RAMOOL ROAD, NEAR RTA HQ, AL GARHOUD, DUBAI PO BOX 13079",97142309999,,
ASTER CEDARS HOSPITAL JEBEL ALI (PRVSLY CEDARS - JEBEL ALI INTL HOSPITAL (MENA JABAL ALI) DUBAI,DXB,HOSPITAL,MENA JABAL ALI,"Street No.2, Jebel Ali Freezone, Dubai,P.O.Box 17666",97148814000,25.01568,55.08797
Adam Vital Hospital LLC (Al Garhoud) Dubai,DXB,HOSPITAL,AL GARHOUD,"Al Waleed Building, 10th Street, Near GGICO, Metro Station Al Garhoud, Dubai",97142068999,25.2511492,55.343166
Al Garhoud Private Hospital (Al Garhoud) - Dubai,DXB,HOSPITAL,AL GARHOUD,"Al Garhoud, behind Millenium Hotel - Dubai",97144545000,25.250853,55.342426
Al Jalila Children's Speciality Hospital (Oud Metha) Dubai,DXB,HOSPITAL,AL JADAF,"Oud Metha Al Jaddaf, Dubai",97142811001,25.0754153,55.2298143
Al Zahra Pvt Hospital (Al Barsha First) - Dubai,DXB,HOSPITAL,AL BARSHA FIRST,"Al Barsha, near to Sharaf DG Metro Station, Sheikh Zayed Road, Dubai",97143786666,25.105779,55.180591
American Academy Of Cosmetic Surgery Hospital,DXB,HOSPITAL,,"BUILDING 73, DISTRICT 1",97144237600,25.13587,55.19139
American Hospital - Dubai,DXB,HOSPITAL,OUD METHA,"19th Street, Oud Metha, Dubai",971043367777,25.23566,55.313311
Aster Hospital (Al Qusais) - Dubai,DXB,HOSPITAL,AL QUSAIS SECOND,"9 A Street, Al Qusais Industrial Area 2,Al Qusais, Dubai",97144400500,25.2774365,55.3953363
Aster Hospital (Mankhool-Al Raffa) - Dubai,DXB,HOSPITAL,AL RAFFA,"Kuwait Street, Mankhool, Next to Sharaf DG, Bur Dubai, DXB, P.O Box: 8703",97144400500,25.252546,55.286743
Aster Hospital Sonapur (Muhaisnah 2) Dubai,DXB,HOSPITAL,,"ASTER HOSPITAL, SONAPUR, ALGERIA STREET, MUHAISNAH 2, DUBAI",97144400500,0.00,0.00
BARRAQUER EYE HOSPITAL (AL JADAF) DUBAI,DXB,HOSPITAL,,"DUBAI HEALTHCARE CITY - PHASE II, AL JADAF, DUBAI, UAE",97145739999,25.209837,55.319941
Burjeel Hospital for Advanced Surgery  (AL QUOZ ) Dubai,DXB,HOSPITAL,AL QOUZ FIRST,"Al Quoz Industrial First, Sheikh Zayed Road, Dubai",97142700407,25.146663,55.223542
CLEMENCEAU MEDICAL CENTER FZ-LLC,DXB,HOSPITAL,,"PLOT 22, DUBAI HEALTHCARE CITY PHASE 2, NEAR MARRIOT RESIDENCE,AL JADAF",97142481111,25.212975,55.317963
CLINICA SABAH SPECIALTY HOSPITAL (KARAMA)  DUBAI,DXB,HOSPITAL,AL KARAMA,Sheikh Rashid Rd - Al Mankhool - Dubai Uae,97143388055,25.24100569,55.29493444
Canadian Specialist Hospital (HOR AL ANZ ) Dubai,DXB,HOSPITAL,HOR AL ANZ EAST,"Behind Ministry of Environment and Water - Abu Hail Rd. - Deira - Dubai, P. O. Box: 15881",97147072222,25.277312,55.34859
Cosmesurge Plastic Surgery Hospital and Clinics LLC - Dubai,DXB,HOSPITAL,,"UM-SUQUIM SECOND, BEACH ROAD, DUBAI",97145200444,25.150165,55.1989031
DHA - Dubai  Hospital,DXB,HOSPITAL,AL BARAHA,"Deira, Dubai, United Arab Emirates",97142195000,25.284539,55.32133
DHA - Hatta Hospital,DXB,HOSPITAL,HATTA,"891 Hatta, Dubai UAE",971448147000,24.800454,56.127641
DHA - Latifa Hospital,DXB,HOSPITAL,,"Oud Metha Road, Al Jadaf, Dubai",97142193000,25.222654,55.318348
DHA - PHYSIOTHERAPY & REHABILITATION CENTER (PRSLY DPRC) (AL SAFA 2ND) DUBAI,DXB,HOSPITAL,AL SAFA SECOND,"Physiotherapy & Rehabilitation Center 29 B- Safa 2 , Jumeirah ,Dubai, UAE",97140000000,25.156561,55.222548
DHA - Rashid Hospital - Dubai,DXB,HOSPITAL,,"Oud Metha Area - Dubai  Tel: 04-2192000 04-5024455; 04-2195000, 04-2714444; 04-3371111",9742191000,25.242552,55.319193
DUBAI LONDON HOSPITAL LLC (UMM SUQEIM SECOND) DUBAI,DXB,HOSPITAL,,"UMM SUQEIM SECOND, DUBAI",97143782999,25.1530072,55.2012823
Dr. Sulaiman Al Habib Hospital (Dubai Healthcare City) - Dubai,DXB,HOSPITAL,UMM HURAIR SECOND,Building 57 - Dubai Healthcare City - Umm Hurair 2 - Dubai,97144297777,25.2313212,55.3192477
Dubai London Clinic & Speciality Hospital - Dubai,DXB,HOSPITAL,UMM SUQEIM SECOND,"P.O.Box 12119
Dubai
United Arab Emirates",97143782999,25.152979,55.201387
Dubai Medical University Hospital - Dubai,DXB,HOSPITAL,MUHAISNAH FIRST,"DUBAI MEDICAL UNIVERSITY HOSPITAL BUILDING
MUHAISNAH 1,STREET 33
Dubai",97142120055,25.2477,55.4177
Emirates Hospital (Jumeirah 2) Dubai,DXB,HOSPITAL,JUMEIRA SECOND,"Opposite Jumeirah Beach Park, Jumeirah Beach Street, Jumeirah, Dubai, PO. Box 73663",97145200500,25.197238,55.237713
Emirates Specialty Hospital (Dubai Healthcare City) Dubai,DXB,HOSPITAL,,Building 62 Dubai Healthcare City - Oud Metha Rd - Dubai,9712484500,25.2409435,55.3198897
Fakeeh University Hospital - Dubai,DXB,HOSPITAL,,"Dubai Silicon Oasis, Dubai, UAE",97144144626,0.00,0.00
Gargash Hospital (Umm Suqeim) Dubai,DXB,HOSPITAL,,"Umm Suqeim, Umm Al Sheif, Dubai",97147030000,25.1277206,55.1942758
International Modern Hospital (Al Raffa) Dubai,DXB,HOSPITAL,AL RAFFA,Port Rashid Road Al Mankhool Area - Dubai,97144063000,25.24882,55.28335
Iranian Hospital (AL BADA'A)  Dubai,DXB,HOSPITAL,AL BADA'A,"Al Wasl Road, Iranian Hospital Building, Dubai",97144046574,25.230168,55.268987
JEBEL ALI EMERGENCY AND TRAUMA CENTER (JEBEL ALI AIRPORT ) DUBAI,DXB,HOSPITAL,,"DUBAI INDUSTRIAL CITY,SAIH SHUAIB 2,MADINAT AL QUDRA ,INTERNATIONAL HUMANITERIAN CITY",9710080060,,
Kings College Hospital London (Dubai Hills) Dubai,DXB,HOSPITAL,,"Marabea Street, Dubai Hills Estate, Dubai",97145199999,25.112725,55.253506
MEDCARE ROYAL SPECIALITY HOSPITAL (BR OF MEDCARE HOSPITAL )(AL QUSAIS) DUBAI,DXB,HOSPITAL,,"Al Qusais Second, Namaah Premises, Al Twar, Dubai, UAE",97148374800,25.164875,55.212083
MIRDIF PRIVATE HOSPITAL LLC (AL MIZHAR) DUBAI,DXB,HOSPITAL,,"BESIDE MODERN EDUCATION SCHOOL, AL MIZHAR, DUBAI",97145889210,55.426399,25.236258
Medcare Hospital (Al Safa 1) Dubai,DXB,HOSPITAL,AL SAFA FIRST,"Hadiqa Street, Al safa,Near Al Safa Park - Dubai",97144079135,25.183272,55.242691
Medcare Orthopaedics & Spine Hospital (Al Safa) Dubai,DXB,HOSPITAL,AL SAFA FIRST,"22 A street, From Sheikh Zayed Road, 2nd Interchange - Dubai",97143768400,25.179253,55.247197
Medcare Women & Child Hospital (Al Safa 2) Dubai,DXB,HOSPITAL,AL SAFA SECOND,"Beside Manara Services Centre، Sheikh Zayed Road, Dubai, alternate tel no: 04-4079220/04-3010758",97143010888,25.1758531,55.2213644
Medeor 24X7 Hospital (Umm Hurair 1) Dubai,DXB,HOSPITAL,UMM HURAIR FIRST,"Consulates Area, Sheikh Khalifa Bin Zayed Road, Bur Dubai - Dubai",97143500600,25.257452,55.307063
Mediclinic City Hospital (Dubai Healthcare City) - Dubai,DXB,HOSPITAL,UMM HURAIR SECOND,Building 35 Dubai Healthcare City - Dubai,97144359999,25.230104,55.322589
Mediclinic Parkview Hospital (Al Barsha South) Dubai,DXB,HOSPITAL,,"Umm Suqeim St - Dubai, Al Barsha South Third Dubai",97144168851,25.067063,55.248989
Mediclinic Welcare Hospital (Al Garhoud)  Dubai,DXB,HOSPITAL,AL GARHOUD,"Behind Grand Stores, Sheikh Rashid Rd. - Dubai",97142827788,25.246841,55.3401
Medstar Healthcare Llc,DXB,HOSPITAL,,"GROUND FLOOR, GULF TOWERS, OUD METHA",97143577877,25.235197,55.319769
NMC Royal Hospital (DIP 1) Dubai,DXB,HOSPITAL,DUBAI INVESTMENT PARK FIRST,"Plot no # 598/122,Dubai Investments Park 1,Behind Falcon house - Dubai",97148108800,25.002394,55.153924
NMC SPECIALTY HOSPITAL (BR OF NMC ROYAL HOSPITAL LLC) DIP - DUBAI (PREVIOUSLY NMC HOSPITAL),DXB,HOSPITAL,,"PLOT NO 598-639, IN FRONT OF GREEN COMMUNITY, AL ZAROUNI BUILDING, DIP 1, DUBAI, UAE",97148019129,25.009615,55.158817
NMC Specialty Hospital (Al Nahda 2) Dubai,DXB,HOSPITAL,AL NAHDA SECOND,Next to Bait AL Khair Building - 7 A St - Amman St - Dubai,97142679999,25.289987,55.369291
Novomed Specialized Surgical Hospital (Umm Suqeim 3) Dubai,DXB,HOSPITAL,UMM SUQEIM THIRD,"26th Street, Opposite to King's School - Al Wasl Rd - Dubai",97145542121,25.1352223,55.196488
Prime Hospital (Al Garhoud)  Dubai,DXB,HOSPITAL,AL GARHOUD,"Airport Road, Al Garhoud, Next to Le Meridian Hotel - Dubai",97142929777,25.249936,55.345557
SINO HOSPITAL (AL QUSAIS FIRST) DUBAI,DXB,HOSPITAL,AL QUSAIS FIRST,"Sino Hospital, 13th Street, Al Qusais, Dubai",97146030555,,
Saudi German Hospital (AL BARSHA 3) Dubai,DXB,HOSPITAL,AL BARSHA THIRD,"Hessa Street 331 West, Al Barsha 3, Exit 36 Sheikh Zayed Road, Opposite of American School - Dubai",97143890000,25.097064,55.184197
Valiant Healthcare (City Walk) Dubai,DXB,HOSPITAL,AL WASL,"13th St. City Walk, Dubai",97143872222,25.20116,55.262586
Zulekha Hospital (Al Nahda 2) Dubai,DXB,HOSPITAL,AL NAHDA SECOND,"Al Doha St - Dubai, P.O.Box 4857",97142678866,25.291267,55.384011
AL BARAKAT INTERNATIONAL UNITED GROUP(AL QUSAIS)  DUBAI,DXB,OPTICAL CENTER,,"MADINA MALL,17-1 FIRST FLOOR, AL MUHAISNAH 4",97142568322,25.28269711,55.39831941
AL JABER OPTICAL CENTRE LLC - DUBAI FESTIVAL CITY 2,DXB,OPTICAL CENTER,,"Unit No. SC108, Groud Floor
FESTIVAL CITY WATERFRONT",97143510016,25.223574,55.352081
AL JABER OPTICAL CENTRE LLC - KHAWANEEJ - DUBAI,DXB,OPTICAL CENTER,,Al Khawaneej Walk - Al Khawaneej - Al Khawaneej 1 - Dubai,97145220236,0.00,0.00
AL JABER OPTICAL CENTRE LLC - MEAISEM CITY CENTRE - DUBAI,DXB,OPTICAL CENTER,,"MEAISEM CITY CENTRE, DUBAI",91745220236,0.00,0.00
AL JABER OPTICAL CENTRE LLC BRANCH- AVENUE MALL - DUBAI,DXB,OPTICAL CENTER,,"AVENUE MALL, NAD AL SHEBA
DUBAI",971556002246,29.3033,47.9397
AL JABER OPTICAL CENTRE LLC BRANCH- BRANCH FESTIVAL PLAZA - DUBAI,DXB,OPTICAL CENTER,,"FESTIVAL PLAZA,, JEBEL ALI, DUBAI",971042222597,25.0287,55.1068
AL JABER OPTICAL CENTRE LLC BRANCH- SILICON CENTRAL - DUBAI,DXB,OPTICAL CENTER,,"SILICON CENTRAL, SILICON OASIS",971556002085,25.1121,55.3755
AL YATEEM OPTICIAN -FZE (DSO) DUBAI,DXB,OPTICAL CENTER,,"Silicon central,Dubai silicon Oasis",97142833862,25.1137751,55.1083302
AL YATEEM OPTICIAN FZE DUBAI BRANCH (UMM NAHAD 1ST) DUBAI,DXB,OPTICAL CENTER,UMM NAHAD FIRST,Ground Floor - Unit No - SG56 - Madinat Hind 1 - Dubai Outlet Mall - Dubai,97145066033,25.0720327,55.3995171
ASTER OPTICS 1(NAKHEEL ) DUBAI,DXB,OPTICAL CENTER,,"FRJP, R-23, Al Furjan Pavilion, Al Furjan,Nakheel, Dubai",97145804236,25.0250855,55.1521853
ASTER OPTICS 10 (MOTOR CITY) DUBAI,DXB,OPTICAL CENTER,,"FF RET 04, 1ST FLOOR, UNION COOP, AL HEBIA FIRST, MOTOR CITY, DUBAI",97148357057,25.045026,55.239344
ASTER OPTICS 11(DUBAI OUTLET MAL) DUBAI,DXB,OPTICAL CENTER,,"SG-115, GROUND FLOOR, OPPOSITE TO LULU HYPERMARKET, DUBAI OUTLET MALL, MADINAT HIND 1, DUBAI.",97143092900,25.07016,55.40102
ASTER OPTICS 12 (AL QUSAIS INDUSTRIAL AREA 5)DUBAI,DXB,OPTICAL CENTER,AL QUSAIS IND. FIFTH,"UNIT S10, R1083-E WASL VILLAGE RETAIL CENTRE, AL QUSAIS INDUSTRIAL AREA 5, DUBAI",97143334265,25.289816,55.413224
ASTER OPTICS 2 (AL MURAQQABAT) DUBAI,DXB,OPTICAL CENTER,AL MURAQQABAT,"Unit F60, First floor, Al Ghurair Centre, Al Muraqqabat, Dubai",97143390081,25.267789,55.317525
ASTER OPTICS 7 (INTERNATIONAL CITY) DUBAI,DXB,OPTICAL CENTER,WARSAN FIRST,"RT18 , International City pavilion mall, Opposite to Union Coop, Warsan First, International City, Dubai",97144247069,25.15884862,55.40447656
ASTER OPTICS 8 (AL WARQA 1) DUBAI,DXB,OPTICAL CENTER,AL WARQA'A FIRST,"Shop1-A, Near Aswaaq, Al Warqa 1, Dubai",97142617074,25.189227,55.408142
ASTER OPTICS 9 (AL YUFRAH 1) DUBAI,DXB,OPTICAL CENTER,AL YUFRAH 1,"Shop SM001, Building 12-SM, Marsa, Dubai Marina and Jumeira Beach, Dubai",97142242538,25.077562,55.123923
AVANTI BY RIVOLI VISION (ATLANTIS) DUBAI PRVSLY AVANTI WORLDS FINEST EYEWEAR BRANCH (ATLANTIS)- DUBA,DXB,OPTICAL CENTER,,"LOWER GROUND FLOOR, PROMENADE LEVEL, LOWER GROUND OPPOSITE JALEO RESTAURANT, PALM JUMEIRAH",97143446710,25.13914356591328,55.12793501850423
AVANTI BY RIVOLI VISION PRVSLY (AVANTI WORLDS FINEST EYEWEAR) BR OF EXCEL ENTERPRISES LLC-MCC-DUBAI,DXB,OPTICAL CENTER,,"GROUND FLOOR, OPPOSITE ADIDAS, MALL MAIN ENTRANCE B, DUBAI, DUBAI",97142593025,25.215344,55.409036
AVANTI BY RIVOLI VISION PRVSLY AVANTI WORLDS FINEST EYEWEAR BR OF EXCEL ENTERPRISES LLC- MOE-DUBAI,DXB,OPTICAL CENTER,,"J032B, FIRST FLOOR, NEAR HUGO BOSS, MALL OF THE EMIRATES, DUBAI",97143798177,25.117874,55.199849
AVANTI WORLDS FINEST EYEWEAR BR OF EXCEL ENTERPRISES LLC-DCC-DUBAI,DXB,OPTICAL CENTER,,"M-044C, 1ST FLOOR, NEXT TO OMEGA, MAIN ENTRANCE, DEIRA CITY CENTRE, DUBAI",97142360203,25.251236,55.332894
AVANTI WORLDS FINEST EYEWEAR BR OF EXCEL ENTERPRISES LLC-Dubai Mall-DUBAI,DXB,OPTICAL CENTER,,"2ND FLOOR, OPPOSITE MONTEGRAPPA, NEW FASHION AVENUE, NEW FASHION AVENUE P7/P8, THE DUBAI MALL",97142381674,25.197989,55.276029
AVANTI WORLDS FINEST EYEWEAR- DIFC- DUBAI,DXB,OPTICAL CENTER,,"GATE AVENUE –NORTH ZONE, DUBAI INTERNATIONAL FINANCIAL CENTRE",97143394923,25.21330736,55.2804752
